time,ax,ay,az,wx,wy,wz
0.75,0.02,0.01,0.21,0,0.01,0
0.751,0.02,0.01,0.21,0,0,0
0.751,0.02,0.01,0.21,0,0,0
0.751,0.02,0.01,0.21,0,0,0
0.752,0.02,0.01,0.21,0,0.01,0
0.769,0.02,0.01,0.21,0,0,0
0.771,0.02,0.01,0.21,0,0,0
0.771,0.02,0.01,0.21,0,0,0
0.772,0.02,0.01,0.21,0,0,0
0.772,0.02,0.01,0.21,0,0,0
0.772,0.02,0.01,0.21,0,0,0
0.772,0.02,0.01,0.21,0,0,0
0.773,0.02,0.01,0.21,0,0,0
0.773,-0.04,-0.05,0.18,0,0,0
0.773,-0.03,-0.06,0.18,0,0,0
0.773,-0.03,-0.06,0.18,0,0,0
0.774,-0.03,-0.06,0.18,0,0,0
0.774,-0.03,-0.06,0.18,0,0,0
0.776,-0.03,-0.06,0.18,0,0,0
0.776,-0.03,-0.06,0.18,0,0,0
0.776,-0.05,-0.07,0.21,0,0,0
0.779,-0.05,-0.07,0.21,0,0,0
0.78,-0.05,-0.07,0.21,0,0,0
0.781,-0.05,-0.07,0.21,0,0,0
0.785,-0.05,-0.07,0.21,0,0,0
0.786,-0.05,-0.07,0.21,0,0,0
0.786,-0.03,-0.05,0.21,0,0,0
0.788,-0.03,-0.05,0.21,0,0,0
0.791,-0.03,-0.05,0.21,0,0,0
0.791,-0.03,-0.05,0.21,0,-0.01,0
0.806,-0.03,-0.05,0.21,0,0,0
0.807,-0.03,-0.05,0.21,-0.01,-0.02,0
0.807,-0.03,-0.05,0.21,-0.01,-0.02,0
0.807,-0.03,-0.05,0.21,-0.01,-0.02,0
0.807,-0.03,-0.05,0.21,-0.01,-0.02,0
0.807,-0.03,-0.05,0.21,-0.01,-0.02,0
0.808,-0.03,-0.05,0.21,-0.01,-0.03,0
0.808,-0.01,0,0.17,-0.01,-0.03,0
0.808,-0.01,0,0.17,-0.01,-0.03,0
0.808,-0.01,0,0.17,-0.01,-0.03,0
0.809,-0.01,0,0.17,-0.02,-0.03,0
0.811,-0.01,0,0.17,-0.02,-0.04,0
0.815,-0.01,0,0.17,-0.02,-0.04,0
0.815,0,0.01,0.2,-0.02,-0.04,0
0.815,0,0.01,0.2,-0.02,-0.04,0
