time,ax,ay,az,wx,wy,wz,participant,label,type
0 days 00:00:02.278000,-3.76,-1.63,-0.76,4.9,-1.52,1.08,Ali,3,0
0 days 00:00:02.294000,-3.76,-1.63,-0.76,4.86,-1.52,1.08,Ali,3,0
0 days 00:00:02.295000,-3.76,-1.63,-0.76,4.61,-1.54,1.0,Ali,3,0
0 days 00:00:02.296000,-3.76,-1.63,-0.76,4.55,-1.57,0.97,Ali,3,0
0 days 00:00:02.297000,-2.15,-2.64,-0.89,4.52,-1.59,0.96,Ali,3,0
0 days 00:00:02.298000,-2.32,-2.98,-0.6,4.44,-1.64,0.91,Ali,3,0
0 days 00:00:02.303000,-2.32,-2.98,-0.6,4.38,-1.68,0.88,Ali,3,0
0 days 00:00:02.304000,-1.91,-3.29,-0.96,4.38,-1.68,0.88,Ali,3,0
0 days 00:00:02.312000,-1.91,-3.29,-0.96,4.27,-1.74,0.82,Ali,3,0
0 days 00:00:02.313000,-1.91,-3.29,-0.96,4.19,-1.77,0.78,Ali,3,0
0 days 00:00:02.314000,-1.88,-3.68,-1.1,4.06,-1.77,0.71,Ali,3,0
0 days 00:00:02.316000,-1.88,-3.68,-1.1,4.02,-1.76,0.69,Ali,3,0
0 days 00:00:02.318000,-1.88,-3.68,-1.1,3.96,-1.73,0.67,Ali,3,0
0 days 00:00:02.333000,-1.88,-3.68,-1.1,3.94,-1.71,0.66,Ali,3,0
0 days 00:00:02.334000,-1.88,-3.68,-1.1,3.7,-1.49,0.62,Ali,3,0
0 days 00:00:02.335000,-1.88,-3.68,-1.1,3.68,-1.46,0.62,Ali,3,0
0 days 00:00:02.336000,-1.67,-3.0,-1.62,3.6,-1.38,0.62,Ali,3,0
0 days 00:00:02.341000,-1.96,-3.47,-1.04,3.6,-1.38,0.62,Ali,3,0
0 days 00:00:02.343000,-1.96,-3.47,-1.04,3.57,-1.36,0.63,Ali,3,0
0 days 00:00:02.344000,-1.96,-3.47,-1.04,3.51,-1.31,0.64,Ali,3,0
0 days 00:00:02.345000,-1.96,-3.47,-1.04,3.42,-1.25,0.65,Ali,3,0
0 days 00:00:02.346000,-1.94,-2.81,-1.26,3.3,-1.19,0.68,Ali,3,0
0 days 00:00:02.347000,-1.94,-2.81,-1.26,3.24,-1.17,0.69,Ali,3,0
0 days 00:00:02.354000,-1.94,-2.81,-1.26,3.2,-1.16,0.7,Ali,3,0
0 days 00:00:02.356000,-2.03,-2.61,-1.29,3.2,-1.16,0.7,Ali,3,0
0 days 00:00:02.358000,-2.03,-2.61,-1.29,2.98,-1.16,0.73,Ali,3,0
0 days 00:00:02.372000,-2.03,-2.61,-1.29,2.92,-1.15,0.74,Ali,3,0
0 days 00:00:02.373000,-2.03,-2.61,-1.29,2.7,-0.97,0.77,Ali,3,0
0 days 00:00:02.374000,-2.03,-2.61,-1.29,2.64,-0.91,0.78,Ali,3,0
0 days 00:00:02.375000,-2.39,-2.82,-0.82,2.59,-0.85,0.79,Ali,3,0
0 days 00:00:02.377000,-2.39,-2.82,-0.82,2.48,-0.71,0.82,Ali,3,0
0 days 00:00:02.381000,-2.39,-2.82,-0.82,2.45,-0.67,0.82,Ali,3,0
0 days 00:00:02.382000,-2.11,-2.52,-1.25,2.39,-0.6,0.83,Ali,3,0
0 days 00:00:02.383000,-2.11,-2.52,-1.25,2.33,-0.54,0.84,Ali,3,0
0 days 00:00:02.387000,-2.11,-2.52,-1.25,2.3,-0.5,0.84,Ali,3,0
0 days 00:00:02.390000,-2.11,-2.52,-1.25,2.17,-0.37,0.86,Ali,3,0
0 days 00:00:02.391000,-1.76,-2.04,-1.57,2.17,-0.37,0.86,Ali,3,0
0 days 00:00:02.394000,-1.76,-2.04,-1.57,2.07,-0.28,0.86,Ali,3,0
0 days 00:00:02.396000,-1.76,-2.04,-1.57,2.0,-0.23,0.86,Ali,3,0
0 days 00:00:02.398000,-1.76,-2.04,-1.57,1.94,-0.17,0.86,Ali,3,0
0 days 00:00:02.414000,-1.76,-2.04,-1.57,1.88,-0.12,0.86,Ali,3,0
0 days 00:00:02.415000,-1.76,-2.04,-1.57,1.62,0.04,0.83,Ali,3,0
0 days 00:00:02.416000,-1.76,-2.04,-1.57,1.56,0.07,0.81,Ali,3,0
0 days 00:00:02.417000,-1.27,-1.4,-1.65,1.46,0.1,0.78,Ali,3,0
0 days 00:00:02.418000,-1.27,-1.4,-1.65,1.41,0.12,0.74,Ali,3,0
0 days 00:00:02.422000,-1.27,-1.4,-1.65,1.35,0.14,0.71,Ali,3,0
0 days 00:00:02.424000,-0.72,-0.95,-1.67,1.27,0.19,0.65,Ali,3,0
0 days 00:00:02.426000,-0.72,-0.95,-1.67,1.22,0.23,0.62,Ali,3,0
0 days 00:00:02.427000,-0.72,-0.95,-1.67,1.17,0.27,0.59,Ali,3,0
0 days 00:00:02.431000,-0.72,-0.95,-1.67,1.14,0.29,0.57,Ali,3,0
0 days 00:00:02.432000,-0.88,-1.13,-1.36,1.14,0.29,0.57,Ali,3,0
0 days 00:00:02.434000,-0.88,-1.13,-1.36,1.06,0.36,0.51,Ali,3,0
0 days 00:00:02.438000,-0.88,-1.13,-1.36,1.02,0.4,0.48,Ali,3,0
0 days 00:00:02.439000,-0.88,-1.13,-1.36,0.99,0.41,0.47,Ali,3,0
0 days 00:00:02.455000,-0.88,-1.13,-1.36,0.95,0.44,0.44,Ali,3,0
0 days 00:00:02.456000,-0.88,-1.13,-1.36,0.77,0.51,0.35,Ali,3,0
0 days 00:00:02.457000,-0.88,-1.13,-1.36,0.72,0.51,0.34,Ali,3,0
0 days 00:00:02.458000,-1.03,-1.51,-1.24,0.67,0.51,0.32,Ali,3,0
0 days 00:00:02.461000,-1.03,-1.51,-1.24,0.55,0.49,0.31,Ali,3,0
0 days 00:00:02.464000,-1.11,-1.44,-1.14,0.45,0.48,0.3,Ali,3,0
0 days 00:00:02.466000,-1.11,-1.44,-1.14,0.4,0.49,0.3,Ali,3,0
0 days 00:00:02.468000,-1.11,-1.44,-1.14,0.38,0.49,0.31,Ali,3,0
0 days 00:00:02.473000,-1.11,-1.44,-1.14,0.33,0.49,0.31,Ali,3,0
0 days 00:00:02.474000,-1.37,-0.97,-0.87,0.28,0.49,0.33,Ali,3,0
0 days 00:00:02.475000,-1.37,-0.97,-0.87,0.23,0.5,0.35,Ali,3,0
0 days 00:00:02.477000,-1.37,-0.97,-0.87,0.19,0.5,0.37,Ali,3,0
0 days 00:00:02.494000,-1.37,-0.97,-0.87,0.16,0.5,0.39,Ali,3,0
0 days 00:00:02.495000,-1.37,-0.97,-0.87,0.06,0.53,0.45,Ali,3,0
0 days 00:00:02.496000,-1.37,-0.97,-0.87,0.04,0.54,0.45,Ali,3,0
0 days 00:00:02.497000,-1.24,-0.38,-0.33,0.02,0.55,0.46,Ali,3,0
0 days 00:00:02.501000,-1.28,-0.37,-0.32,0.01,0.55,0.46,Ali,3,0
0 days 00:00:02.502000,-1.28,-0.37,-0.32,-0.01,0.56,0.45,Ali,3,0
0 days 00:00:02.506000,-1.28,-0.37,-0.32,-0.03,0.57,0.45,Ali,3,0
0 days 00:00:02.507000,-1.28,-0.37,-0.32,-0.04,0.59,0.44,Ali,3,0
0 days 00:00:02.511000,-0.83,-0.43,-0.22,-0.11,0.64,0.38,Ali,3,0
0 days 00:00:02.512000,-0.59,-0.44,-0.25,-0.11,0.64,0.38,Ali,3,0
0 days 00:00:02.519000,-0.59,-0.44,-0.25,-0.14,0.66,0.36,Ali,3,0
0 days 00:00:02.520000,-0.59,-0.44,-0.25,-0.16,0.68,0.34,Ali,3,0
0 days 00:00:02.535000,-0.59,-0.44,-0.25,-0.19,0.7,0.31,Ali,3,0
0 days 00:00:02.536000,-0.59,-0.44,-0.25,-0.29,0.75,0.26,Ali,3,0
0 days 00:00:02.537000,-0.59,-0.44,-0.25,-0.31,0.76,0.25,Ali,3,0
0 days 00:00:02.538000,-0.65,-0.05,-0.25,-0.32,0.76,0.24,Ali,3,0
0 days 00:00:02.539000,-0.65,-0.02,-0.31,-0.35,0.76,0.23,Ali,3,0
0 days 00:00:02.541000,-0.65,-0.02,-0.31,-0.37,0.76,0.22,Ali,3,0
0 days 00:00:02.542000,-0.8,0.23,-0.12,-0.37,0.76,0.22,Ali,3,0
0 days 00:00:02.543000,-0.8,0.23,-0.12,-0.39,0.75,0.21,Ali,3,0
0 days 00:00:02.545000,-0.8,0.23,-0.12,-0.41,0.74,0.2,Ali,3,0
0 days 00:00:02.547000,-0.8,0.23,-0.12,-0.41,0.73,0.2,Ali,3,0
0 days 00:00:02.551000,-0.8,0.23,-0.12,-0.42,0.71,0.19,Ali,3,0
0 days 00:00:02.553000,-0.84,0.41,0.33,-0.42,0.69,0.18,Ali,3,0
0 days 00:00:02.554000,-0.84,0.41,0.33,-0.42,0.67,0.18,Ali,3,0
0 days 00:00:02.555000,-0.84,0.41,0.33,-0.42,0.66,0.17,Ali,3,0
0 days 00:00:02.557000,-0.84,0.41,0.33,-0.41,0.63,0.17,Ali,3,0
0 days 00:00:02.574000,-0.84,0.41,0.33,-0.39,0.6,0.16,Ali,3,0
0 days 00:00:02.575000,-0.84,0.41,0.33,-0.29,0.47,0.12,Ali,3,0
0 days 00:00:02.576000,-0.84,0.41,0.33,-0.26,0.43,0.11,Ali,3,0
0 days 00:00:02.577000,-0.66,0.44,1.41,-0.18,0.36,0.08,Ali,3,0
0 days 00:00:02.582000,-0.66,0.44,1.41,-0.12,0.29,0.07,Ali,3,0
0 days 00:00:02.587000,-0.57,0.34,1.59,-0.06,0.23,0.04,Ali,3,0
0 days 00:00:02.588000,-0.57,0.34,1.59,-0.02,0.19,0.03,Ali,3,0
0 days 00:00:02.593000,-0.57,0.34,1.59,0.05,0.1,0.01,Ali,3,0
0 days 00:00:02.594000,-0.58,0.24,1.4,0.05,0.1,0.01,Ali,3,0
0 days 00:00:02.596000,-0.58,0.24,1.4,0.12,0.01,-0.02,Ali,3,0
0 days 00:00:02.598000,-0.58,0.24,1.4,0.14,-0.03,-0.03,Ali,3,0
0 days 00:00:02.613000,-0.58,0.24,1.4,0.15,-0.05,-0.03,Ali,3,0
0 days 00:00:02.614000,-0.58,0.24,1.4,0.19,-0.14,-0.05,Ali,3,0
0 days 00:00:02.615000,-0.58,0.24,1.4,0.2,-0.14,-0.05,Ali,3,0
0 days 00:00:02.616000,-0.81,0.19,0.67,0.19,-0.15,-0.06,Ali,3,0
0 days 00:00:02.618000,-0.81,0.19,0.67,0.18,-0.15,-0.05,Ali,3,0
0 days 00:00:02.621000,-0.81,0.19,0.67,0.17,-0.15,-0.05,Ali,3,0
0 days 00:00:02.622000,-0.84,0.16,0.51,0.16,-0.14,-0.05,Ali,3,0
0 days 00:00:02.623000,-0.84,0.16,0.51,0.16,-0.14,-0.05,Ali,3,0
0 days 00:00:02.626000,-0.84,0.16,0.51,0.14,-0.13,-0.05,Ali,3,0
0 days 00:00:02.628000,-0.84,0.16,0.51,0.14,-0.12,-0.05,Ali,3,0
0 days 00:00:02.631000,-0.84,0.16,0.51,0.12,-0.1,-0.05,Ali,3,0
0 days 00:00:02.632000,-0.79,0.09,0.48,0.12,-0.1,-0.05,Ali,3,0
0 days 00:00:02.634000,-0.79,0.09,0.48,0.1,-0.07,-0.04,Ali,3,0
0 days 00:00:02.635000,-0.79,0.09,0.48,0.09,-0.06,-0.05,Ali,3,0
0 days 00:00:02.637000,-0.79,0.09,0.48,0.08,-0.04,-0.04,Ali,3,0
0 days 00:00:02.656000,-0.79,0.09,0.48,0.07,-0.02,-0.04,Ali,3,0
0 days 00:00:02.657000,-0.79,0.09,0.48,0.04,0.07,-0.05,Ali,3,0
0 days 00:00:02.658000,-0.79,0.09,0.48,0.04,0.09,-0.05,Ali,3,0
0 days 00:00:02.659000,-0.73,-0.04,0.74,0.04,0.11,-0.05,Ali,3,0
0 days 00:00:02.660000,-0.71,-0.04,0.74,0.04,0.13,-0.06,Ali,3,0
0 days 00:00:02.662000,-0.71,-0.04,0.74,0.04,0.15,-0.06,Ali,3,0
0 days 00:00:02.666000,-0.71,-0.04,0.74,0.05,0.16,-0.07,Ali,3,0
0 days 00:00:02.667000,-0.69,-0.12,0.76,0.05,0.16,-0.07,Ali,3,0
0 days 00:00:02.668000,-0.69,-0.12,0.76,0.05,0.18,-0.07,Ali,3,0
0 days 00:00:02.670000,-0.69,-0.12,0.76,0.06,0.19,-0.08,Ali,3,0
0 days 00:00:02.674000,-0.69,-0.12,0.76,0.06,0.19,-0.09,Ali,3,0
0 days 00:00:02.676000,-0.68,-0.19,0.68,0.07,0.2,-0.11,Ali,3,0
0 days 00:00:02.678000,-0.68,-0.19,0.68,0.07,0.19,-0.12,Ali,3,0
0 days 00:00:02.694000,-0.68,-0.19,0.68,0.07,0.19,-0.12,Ali,3,0
0 days 00:00:02.695000,-0.68,-0.19,0.68,0.06,0.15,-0.14,Ali,3,0
0 days 00:00:02.696000,-0.68,-0.19,0.68,0.05,0.15,-0.14,Ali,3,0
0 days 00:00:02.698000,-1.27,-0.07,0.29,0.02,0.16,-0.14,Ali,3,0
0 days 00:00:02.705000,-1.27,-0.07,0.29,0.01,0.16,-0.14,Ali,3,0
0 days 00:00:02.706000,-1.27,-0.07,0.29,0.01,0.15,-0.13,Ali,3,0
0 days 00:00:02.707000,-1.04,-0.22,0.04,0.01,0.15,-0.13,Ali,3,0
0 days 00:00:02.710000,-1.04,-0.22,0.04,-0.04,0.11,-0.14,Ali,3,0
0 days 00:00:02.712000,-1.04,-0.22,0.04,-0.05,0.1,-0.14,Ali,3,0
0 days 00:00:02.713000,-1.21,-0.47,0.2,-0.05,0.1,-0.14,Ali,3,0
0 days 00:00:02.714000,-1.21,-0.47,0.2,-0.07,0.06,-0.14,Ali,3,0
0 days 00:00:02.716000,-1.21,-0.47,0.2,-0.08,0.05,-0.14,Ali,3,0
0 days 00:00:02.720000,-1.21,-0.47,0.2,-0.09,0.04,-0.14,Ali,3,0
0 days 00:00:02.734000,-1.21,-0.47,0.2,-0.1,0.03,-0.15,Ali,3,0
0 days 00:00:02.735000,-1.21,-0.47,0.2,-0.12,-0.01,-0.14,Ali,3,0
0 days 00:00:02.736000,-1.21,-0.47,0.2,-0.11,-0.02,-0.13,Ali,3,0
0 days 00:00:02.737000,-1.52,-0.39,0.63,-0.1,-0.02,-0.11,Ali,3,0
0 days 00:00:02.741000,-1.52,-0.39,0.63,-0.09,-0.02,-0.09,Ali,3,0
0 days 00:00:02.742000,-1.74,-0.27,0.89,-0.07,-0.02,-0.08,Ali,3,0
0 days 00:00:02.743000,-1.74,-0.27,0.89,-0.06,-0.02,-0.07,Ali,3,0
0 days 00:00:02.745000,-1.74,-0.27,0.89,-0.06,-0.01,-0.06,Ali,3,0
0 days 00:00:02.747000,-1.74,-0.27,0.89,-0.05,-0.01,-0.05,Ali,3,0
0 days 00:00:02.754000,-1.74,-0.27,0.89,-0.03,-0.01,-0.04,Ali,3,0
0 days 00:00:02.755000,-1.48,-0.39,1.03,-0.03,-0.01,-0.04,Ali,3,0
0 days 00:00:02.756000,-1.48,-0.39,1.03,0.0,-0.02,-0.02,Ali,3,0
0 days 00:00:02.758000,-1.48,-0.39,1.03,0.01,-0.03,-0.02,Ali,3,0
0 days 00:00:02.774000,-1.48,-0.39,1.03,0.02,-0.03,-0.01,Ali,3,0
0 days 00:00:02.775000,-1.48,-0.39,1.03,0.05,-0.05,0.0,Ali,3,0
0 days 00:00:02.776000,-1.48,-0.39,1.03,0.06,-0.04,0.0,Ali,3,0
0 days 00:00:02.778000,-1.13,-0.79,0.89,0.06,-0.03,0.0,Ali,3,0
0 days 00:00:02.781000,-1.13,-0.79,0.89,0.05,-0.02,0.01,Ali,3,0
0 days 00:00:02.782000,-1.12,-0.72,0.68,0.05,-0.02,0.01,Ali,3,0
0 days 00:00:02.784000,-1.12,-0.72,0.68,0.05,0.0,0.01,Ali,3,0
0 days 00:00:02.786000,-1.12,-0.72,0.68,0.04,0.01,0.02,Ali,3,0
0 days 00:00:02.788000,-1.12,-0.72,0.68,0.03,0.03,0.02,Ali,3,0
0 days 00:00:02.791000,-1.12,-0.72,0.68,0.03,0.04,0.02,Ali,3,0
0 days 00:00:02.792000,-1.12,-0.56,0.62,0.03,0.04,0.02,Ali,3,0
0 days 00:00:00.007000,-0.01,-0.04,0.31,-0.01,-0.03,0.0,Ali,5,0
0 days 00:00:00.008000,-0.01,-0.04,0.31,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.009000,-0.01,-0.04,0.31,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.010000,0.02,-0.05,0.32,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.019000,0.02,-0.05,0.32,0.01,0.02,0.0,Ali,5,0
0 days 00:00:00.020000,0.02,-0.05,0.32,0.01,0.02,0.0,Ali,5,0
0 days 00:00:00.022000,0.0,-0.04,0.24,0.02,0.03,0.0,Ali,5,0
0 days 00:00:00.024000,0.0,-0.04,0.24,0.01,0.03,0.0,Ali,5,0
0 days 00:00:00.025000,0.01,0.0,0.22,0.01,0.03,0.0,Ali,5,0
0 days 00:00:00.028000,0.01,0.0,0.22,0.01,0.03,0.0,Ali,5,0
0 days 00:00:00.030000,0.01,0.0,0.22,0.01,0.03,0.0,Ali,5,0
0 days 00:00:00.031000,0.01,0.0,0.22,0.02,0.02,0.0,Ali,5,0
0 days 00:00:00.052000,0.01,0.0,0.22,0.01,0.02,0.0,Ali,5,0
0 days 00:00:00.053000,0.01,0.0,0.22,0.01,0.01,0.0,Ali,5,0
0 days 00:00:00.054000,0.0,0.05,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.056000,0.0,0.05,0.2,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.057000,-0.01,0.02,0.2,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.060000,-0.01,0.02,0.2,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.061000,-0.01,0.02,0.2,-0.01,-0.01,0.0,Ali,5,0
0 days 00:00:00.066000,-0.01,0.02,0.2,-0.01,-0.01,0.0,Ali,5,0
0 days 00:00:00.068000,0.0,-0.01,0.22,-0.01,-0.02,0.0,Ali,5,0
0 days 00:00:00.070000,0.0,-0.01,0.22,-0.01,-0.02,0.0,Ali,5,0
0 days 00:00:00.072000,0.0,-0.01,0.22,-0.01,-0.02,0.0,Ali,5,0
0 days 00:00:00.085000,0.0,-0.01,0.22,-0.01,-0.02,0.0,Ali,5,0
0 days 00:00:00.086000,0.0,-0.01,0.22,-0.01,-0.01,0.0,Ali,5,0
0 days 00:00:00.087000,0.0,-0.01,0.22,-0.01,-0.01,0.0,Ali,5,0
0 days 00:00:00.088000,0.0,-0.01,0.22,-0.01,-0.01,0.0,Ali,5,0
0 days 00:00:00.089000,0.02,-0.02,0.25,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.092000,0.02,-0.02,0.25,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.095000,0.02,-0.02,0.25,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.096000,0.02,-0.02,0.25,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.097000,-0.01,-0.04,0.24,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.099000,-0.01,-0.04,0.24,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.101000,-0.01,-0.04,0.24,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.104000,-0.01,-0.04,0.24,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.105000,0.01,-0.07,0.2,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.107000,0.01,-0.07,0.2,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.109000,0.01,-0.07,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.112000,0.01,-0.07,0.2,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.126000,0.01,-0.07,0.2,0.01,0.01,0.0,Ali,5,0
0 days 00:00:00.127000,0.01,-0.07,0.2,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.128000,0.01,-0.07,0.2,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.130000,0.01,0.02,0.2,0.01,0.01,0.0,Ali,5,0
0 days 00:00:00.131000,0.01,0.02,0.2,0.01,0.01,0.0,Ali,5,0
0 days 00:00:00.134000,0.01,0.02,0.2,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.135000,-0.01,0.02,0.21,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.138000,-0.01,0.02,0.21,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.139000,-0.01,0.02,0.21,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.141000,-0.01,0.02,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.152000,-0.01,0.02,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.153000,0.01,0.01,0.19,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.167000,0.01,0.01,0.19,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.168000,0.01,0.01,0.19,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.169000,0.01,-0.02,0.23,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.170000,0.01,-0.02,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.171000,0.01,-0.02,0.23,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.175000,0.01,-0.02,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.176000,0.0,0.01,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.178000,0.0,0.01,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.180000,0.0,0.01,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.181000,0.0,0.01,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.184000,0.0,0.01,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.185000,0.0,-0.03,0.25,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.187000,0.0,-0.03,0.25,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.189000,0.0,-0.03,0.25,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.191000,0.0,-0.03,0.25,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.206000,0.0,-0.03,0.25,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.207000,0.0,-0.03,0.25,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.208000,0.0,-0.03,0.25,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.209000,-0.02,-0.01,0.22,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.219000,-0.02,-0.01,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.220000,-0.02,-0.01,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.221000,-0.01,0.01,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.224000,-0.01,0.01,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.225000,0.03,0.03,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.228000,0.03,0.03,0.2,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.229000,0.03,0.03,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.232000,0.03,0.03,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.247000,0.03,0.03,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.248000,0.03,0.03,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.251000,0.03,0.03,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.252000,0.0,-0.03,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.254000,0.0,-0.03,0.21,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.255000,0.0,-0.03,0.21,0.0,-0.01,0.0,Ali,5,0
0 days 00:00:00.257000,0.0,-0.03,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.259000,0.0,-0.03,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.262000,0.0,-0.03,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.264000,0.0,-0.03,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.266000,0.0,-0.02,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.267000,0.0,-0.02,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.269000,0.0,-0.02,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.271000,0.0,-0.02,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.287000,0.0,-0.02,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.288000,0.0,-0.02,0.22,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.289000,0.02,-0.02,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.290000,0.02,-0.02,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.291000,0.02,-0.02,0.2,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.295000,0.02,-0.02,0.2,0.0,0.01,0.0,Ali,5,0
0 days 00:00:00.296000,-0.03,-0.03,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.297000,-0.03,-0.03,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.299000,-0.03,-0.03,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.301000,-0.03,-0.03,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.304000,-0.03,-0.03,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.305000,-0.01,-0.01,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.307000,-0.01,-0.01,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.309000,-0.01,-0.01,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.312000,-0.01,-0.01,0.23,0.01,0.0,0.0,Ali,5,0
0 days 00:00:00.326000,-0.01,-0.01,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.327000,-0.01,-0.01,0.23,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.328000,0.0,0.02,0.24,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.329000,0.0,0.02,0.24,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.331000,0.0,0.02,0.24,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.335000,0.0,0.02,0.24,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.337000,0.0,-0.04,0.19,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.339000,0.0,-0.04,0.19,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.341000,0.0,-0.04,0.19,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.352000,0.0,-0.04,0.19,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.353000,0.0,-0.02,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.354000,0.0,-0.02,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.367000,0.0,-0.02,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.368000,0.0,-0.02,0.21,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.369000,0.03,-0.01,0.15,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.370000,0.03,0.0,0.15,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.371000,0.03,0.0,0.15,0.0,0.0,0.0,Ali,5,0
0 days 00:00:00.375000,0.03,0.0,0.15,0.0,0.0,0.0,Ali,5,0
