time,ax,ay,az,wx,wy,wz
0.481,0,-0.02,0.23,0,0,0
0.483,0,-0.02,0.23,0,0,0
0.484,0,-0.02,0.23,0,0,0
0.488,0,-0.02,0.23,0,0,0
0.488,0,-0.02,0.22,0,0,0
0.488,0,-0.02,0.22,0,0,0
0.49,0,-0.02,0.22,0,0,0
0.492,0,-0.02,0.22,0,0,0
0.495,0,-0.02,0.22,0,0,0
0.499,0,-0.02,0.22,0,0,0
0.5,0,-0.02,0.23,0,0,0
0.5,0,-0.02,0.23,0,0,0
0.5,0,-0.02,0.23,0,0,0
0.503,0,-0.02,0.23,0,0,0
0.504,0,-0.02,0.23,0,0,0
0.52,0,-0.02,0.23,0,0,0
0.52,0,-0.02,0.23,0,0,0
0.521,0,-0.02,0.23,0,0,0
0.521,0,-0.02,0.23,0,0,0
0.521,0,-0.02,0.23,0,0,0
0.521,0,-0.02,0.23,0,0,0
0.521,0,-0.02,0.23,0,0,0
0.521,0,-0.01,0.23,0,0,0
0.521,0,-0.01,0.23,0,0,0
0.522,0,-0.01,0.23,0,0,0
0.523,0,-0.01,0.23,0,0,0
0.524,0,-0.01,0.23,0,0,0
0.528,0,-0.01,0.23,0,0,0
0.528,0.01,-0.01,0.23,0,0,0
0.528,0.01,-0.01,0.23,0,0,0
0.53,0.01,-0.01,0.23,0,0,0
0.532,0.01,-0.01,0.23,0,0,0
0.534,0.01,-0.01,0.23,0,0,0
0.537,0.01,-0.01,0.23,0,0,0
0.537,0.01,-0.01,0.23,0,0,0
0.538,0.01,-0.01,0.23,0,0,0
0.54,0.01,-0.01,0.23,0,0,0
0.542,0.01,-0.01,0.23,0,0,0
0.544,0.01,-0.01,0.23,0,0,0
0.559,0.01,-0.01,0.23,0,0,0
0.56,0.01,-0.01,0.23,0,0,0
0.56,0.01,-0.01,0.23,0,0,0
0.56,0.01,-0.01,0.23,0,0,0
0.56,0.01,-0.01,0.23,0,0,0
0.56,0.01,-0.01,0.23,0,0,0
0.56,0.01,-0.01,0.23,0,0,0
0.561,0.01,-0.01,0.22,0,0,0
0.561,0.01,-0.01,0.22,0,0,0
0.561,0.01,-0.01,0.22,0,0,0
0.566,0.01,-0.01,0.22,0,0,0
0.566,0.01,-0.01,0.22,0,0,0
0.569,0.01,-0.01,0.22,0,0,0
0.569,0.01,-0.01,0.22,0,0,0
0.569,0.01,-0.01,0.22,0,0,0
0.57,0.01,-0.01,0.22,0,0,0
0.573,0.01,-0.01,0.22,0,0,0
0.574,0.01,-0.01,0.22,0,0,0
0.577,0.01,-0.01,0.22,0,0,0
0.577,0.01,-0.01,0.22,0,0,0
0.578,0.01,-0.01,0.22,0,0,0
0.58,0.01,-0.01,0.22,0,0,0
0.582,0.01,-0.01,0.22,0,0,0
0.584,0.01,-0.01,0.22,0,0,0
0.604,0.01,-0.01,0.22,0,0,0
0.605,0.01,-0.01,0.22,0,0,0
0.605,0.01,-0.01,0.22,0,0,0
0.605,0.01,-0.01,0.22,0,0,0
